CustomerID,Gender,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9430-NKQLY,Male,Two year,Credit card (automatic),25.1,1790.8,No
9432-RUVSL,Female,Two year,Credit card (automatic),102.5,4904.25,No
9432-VOFYX,Male,Month-to-month,Electronic check,70.8,1207.0,No
9435-JMLSX,Male,Two year,Bank transfer (automatic),86.1,6045.9,No
9436-ZBZCT,Male,Month-to-month,Electronic check,89.95,1178.4,Yes
9441-QHEVC,Male,Month-to-month,Mailed check,19.1,19.1,No
9442-JTWDL,Female,One year,Credit card (automatic),20.05,237.7,No
9443-JUBUO,Male,Two year,Credit card (automatic),65.25,4478.85,No
9444-JTXHZ,Male,Month-to-month,Electronic check,76.2,76.2,Yes
9445-SZLCH,Female,Month-to-month,Bank transfer (automatic),97.35,3457.9,Yes
9445-ZUEQE,Male,Month-to-month,Credit card (automatic),85.2,2151.6,No
9447-YPTBX,Female,One year,Bank transfer (automatic),19.85,943.1,No
9448-REEVD,Male,Month-to-month,Credit card (automatic),44.7,44.7,Yes
9450-TRJUU,Male,Month-to-month,Electronic check,83.15,2848.45,No
9451-LPGOO,Male,Month-to-month,Electronic check,86.8,620.35,Yes
9451-WLYRI,Female,One year,Credit card (automatic),19.05,990.45,No
9453-PATOS,Female,Two year,Mailed check,85.1,6155.4,No
9456-ETVCM,Male,Month-to-month,Electronic check,94.55,1173.55,
9462-MJUAW,Male,Month-to-month,Mailed check,50.4,206.6,Yes
9465-RWMXL,Male,Month-to-month,Electronic check,78.9,2447.95,Yes
9467-ROOLM,Female,Month-to-month,Mailed check,19.05,461.3,No
9469-WEJBT,Male,Month-to-month,Electronic check,90.35,3419.3,No
9470-RTWDV,Male,One year,Credit card (automatic),82.0,2083.1,No
9470-XCCEM,Male,Month-to-month,Bank transfer (automatic),89.65,3161.6,No
9470-YFUYI,Male,One year,Bank transfer (automatic),71.0,5012.1,No
9473-CBZOP,Female,One year,Mailed check,59.0,1654.45,No
9474-PHLYD,Female,Month-to-month,Electronic check,59.45,892.65,Yes
9475-NNDGC,Male,One year,Bank transfer (automatic),113.15,7953.25,No
9477-LGWQI,Male,Two year,Credit card (automatic),80.15,5600.15,No
9477-UIFFV,Male,Month-to-month,Mailed check,20.3,20.3,
9479-HYNYL,Female,Two year,Credit card (automatic),80.7,5705.05,No
9480-BQJEI,Male,One year,Bank transfer (automatic),92.3,5731.45,No
9481-IEBZY,Male,Month-to-month,Credit card (automatic),112.9,8061.5,No
9481-SFCQY,Female,Month-to-month,Credit card (automatic),59.8,824.85,No
9481-WHGWY,Female,Two year,Credit card (automatic),75.35,5437.75,No
9483-GCPWE,Male,One year,Mailed check,20.1,190.25,No
9488-FVZCC,Female,Two year,Bank transfer (automatic),79.5,5661.7,No
9488-FYQAU,Female,Two year,Bank transfer (automatic),109.25,6841.4,No
9488-HGMJH,Female,Month-to-month,Electronic check,71.15,71.15,Yes
9489-DEDVP,Female,Two year,Credit card (automatic),69.2,4872.35,No
9489-JMTTN,Female,Two year,Credit card (automatic),89.75,6595.9,No
9489-UTFKA,Male,Month-to-month,Bank transfer (automatic),60.9,551.95,No
9490-DFPMD,Female,Month-to-month,Electronic check,84.65,3541.35,Yes
9492-TOKRI,Female,Month-to-month,Credit card (automatic),90.0,1527.35,Yes
9494-BDNNC,Male,One year,Electronic check,95.3,6273.4,No
9494-MRNYX,Male,Month-to-month,Electronic check,75.05,786.3,No
9495-REDIY,Male,One year,Credit card (automatic),40.65,970.55,No
9495-SKLKD,Male,Month-to-month,Bank transfer (automatic),95.95,4456.65,No
9496-IVVRP,Female,Month-to-month,Bank transfer (automatic),51.0,581.7,No
9497-QCMMS,Male,Month-to-month,Electronic check,93.55,93.55,Yes
9498-FIMXL,Female,One year,Mailed check,19.2,161.95,No
9499-EBKUR,Male,Two year,Credit card (automatic),84.3,5997.1,
9499-XPZXM,Female,Two year,Bank transfer (automatic),64.75,4804.75,No
9500-IWPXQ,Female,One year,Electronic check,79.4,4820.55,No
9500-LTVBP,Female,Month-to-month,Credit card (automatic),80.05,2835.9,No
9500-WBGRP,Male,Two year,Mailed check,19.1,1268.85,No
9501-UKKNL,Male,Month-to-month,Electronic check,51.7,3005.8,No
9503-XJUME,Male,One year,Credit card (automatic),19.65,928.4,No
9504-DSHWM,Male,Month-to-month,Bank transfer (automatic),59.2,1191.2,No
9504-YAZWB,Female,Two year,Mailed check,20.25,1048.45,No
9505-SQFSW,Female,Month-to-month,Mailed check,40.3,92.5,No
9506-UXUSK,Male,Month-to-month,Electronic check,70.15,931.75,No
9507-EXLTT,Female,Month-to-month,Bank transfer (automatic),79.35,79.35,Yes
9507-HSMMZ,Male,Two year,Mailed check,20.0,1149.65,No
9508-ILZDG,Female,Month-to-month,Electronic check,96.35,3190.25,No
9509-MPYOD,Female,One year,Mailed check,20.75,700.45,No
9512-PHSMG,Female,Month-to-month,Mailed check,20.55,252.75,No
9512-UIBFX,Male,Month-to-month,Mailed check,95.15,1779.95,Yes
9513-DXHDA,Male,One year,Electronic check,81.7,2212.55,No
9514-JDSKI,Male,Month-to-month,Electronic check,40.2,40.2,Yes
9518-IMLHK,Male,Month-to-month,Bank transfer (automatic),72.45,2156.25,No
9518-RWHZL,Female,One year,Credit card (automatic),100.05,6254.2,Yes
9518-XXBXE,Male,Month-to-month,Electronic check,75.3,720.45,No
9522-BNTHX,Female,Month-to-month,Electronic check,56.25,1765.95,No
9522-ZSINC,Male,One year,Electronic check,19.95,253.8,No
9524-EGPJC,Female,Month-to-month,Electronic check,90.1,1612.75,Yes
9525-DKUVP,Female,Two year,Credit card (automatic),110.8,7882.25,
9526-BIHHD,Male,Month-to-month,Mailed check,29.7,29.7,Yes
9526-JAWYF,Male,Month-to-month,Electronic check,89.8,2335.3,Yes
9526-MJRPO,Female,Month-to-month,Bank transfer (automatic),104.3,2867.75,
9529-OFXHY,Male,Month-to-month,Bank transfer (automatic),87.75,1242.2,No
9530-EHPOH,Male,Month-to-month,Electronic check,53.75,608.0,Yes
9530-GRMJG,Male,Two year,Electronic check,84.1,5979.7,No
9531-NSBMR,Female,One year,Bank transfer (automatic),19.25,679.8,No
9534-NSXEM,Male,One year,Credit card (automatic),20.65,595.5,No
9537-JALFH,Male,Two year,Bank transfer (automatic),19.9,1356.7,No
9537-VHDTA,Female,Month-to-month,Mailed check,51.2,51.2,No
9540-JYROE,Male,Month-to-month,Mailed check,70.1,551.35,Yes
9541-PWTWO,Female,Two year,Bank transfer (automatic),80.95,4233.95,No
9541-ZPSEA,Male,Two year,Credit card (automatic),80.35,5375.15,No
9544-PYPSJ,Female,Month-to-month,Credit card (automatic),96.1,6019.35,No
9546-CQJSU,Female,Month-to-month,Electronic check,91.4,193.6,Yes
9546-KDTRB,Female,Month-to-month,Bank transfer (automatic),24.7,465.85,No
9547-ITEFG,Male,Month-to-month,Credit card (automatic),102.6,897.75,No
9548-LERKT,Male,Two year,Mailed check,19.75,483.15,No
9548-LIGTA,Male,Two year,Mailed check,81.05,4747.65,No
9548-ZMVTX,Male,Two year,Bank transfer (automatic),90.45,6565.85,No
9552-TGUZV,Male,Month-to-month,Mailed check,75.0,658.1,No
9553-DLCLU,Female,Two year,Credit card (automatic),88.95,1161.75,No
9554-DFKIC,Male,Month-to-month,Bank transfer (automatic),54.45,1588.7,No
9555-SAHUZ,Female,Month-to-month,Electronic check,54.5,2076.05,No
9558-IHEZX,Female,Two year,Credit card (automatic),106.75,7283.25,No
9560-ARGQJ,Female,Month-to-month,Electronic check,81.0,1312.15,Yes
9560-BBZXK,Female,Two year,Bank transfer (automatic),31.05,1126.35,No
9564-KCLHR,Male,Month-to-month,Mailed check,51.25,51.25,Yes
9565-AXSMR,Male,Two year,Mailed check,19.2,1054.75,No
9565-DJPIB,Female,Month-to-month,Mailed check,89.6,365.65,Yes
9565-FLVCG,Male,Two year,Mailed check,69.55,4459.15,No
9565-JSNFM,Male,One year,Bank transfer (automatic),70.45,2597.6,Yes
9570-KYEUA,Male,Two year,Credit card (automatic),99.25,6549.45,No
9571-EDEBV,Male,One year,Credit card (automatic),98.65,6962.85,No
9572-MTILT,Male,Month-to-month,Electronic check,106.75,6252.9,Yes
9572-WUKSB,Male,Month-to-month,Electronic check,29.9,92.25,No
9574-BOSMD,Male,Two year,Bank transfer (automatic),25.4,1620.2,No
9574-RKJIF,Male,Month-to-month,Electronic check,94.4,2838.7,Yes
9575-IWCAZ,Male,One year,Mailed check,25.1,171.0,No
9576-ANLXO,Female,Month-to-month,Bank transfer (automatic),69.55,222.3,Yes
9576-SYUHJ,Male,Month-to-month,Electronic check,91.15,3369.25,No
9577-WJVCQ,Female,Month-to-month,Mailed check,54.45,3687.75,No
9578-FOMUK,Male,Month-to-month,Electronic check,24.8,324.15,No
9578-VRMNM,Female,Month-to-month,Credit card (automatic),65.2,1043.35,Yes
9581-GVBXT,Male,One year,Mailed check,34.8,1980.3,No
9584-EXCDZ,Female,Month-to-month,Bank transfer (automatic),70.5,1165.6,No
9585-KKMFD,Male,Two year,Mailed check,20.0,879.8,No
9586-JGQKH,Female,Two year,Bank transfer (automatic),105.4,6794.75,No
9588-OZDMQ,Female,Month-to-month,Electronic check,45.0,89.75,No
9588-YRFHY,Male,Two year,Credit card (automatic),19.9,1022.6,No
9589-ABEPT,Male,Two year,Mailed check,92.45,6460.55,No
9591-YVTEB,Male,Month-to-month,Electronic check,44.85,2479.05,No
9592-ERDKV,Male,One year,Mailed check,79.25,2911.8,No
9593-CVZKR,Female,Two year,Mailed check,24.45,1385.85,No
9600-NAXZN,Male,Month-to-month,Electronic check,101.4,4528.0,Yes
9600-UDOPK,Male,Month-to-month,Credit card (automatic),94.05,2866.45,Yes
9601-BRXPO,Female,Month-to-month,Bank transfer (automatic),104.95,2566.5,Yes
9602-WCXPI,Male,One year,Credit card (automatic),20.15,989.05,No
9603-OAIHC,Male,Month-to-month,Electronic check,70.05,70.05,No
9605-WGJVW,Female,Month-to-month,Electronic check,70.2,70.2,No
9606-PBKBQ,Male,Month-to-month,Electronic check,85.0,2642.05,Yes
9609-BENEA,Male,One year,Electronic check,69.0,2441.7,No
9610-WCESF,Male,Two year,Electronic check,43.9,3097.2,No
9611-CTWIH,Female,Month-to-month,Electronic check,89.45,240.45,Yes
9614-RMGHA,Male,Month-to-month,Bank transfer (automatic),91.85,5940.85,Yes
9617-INGJY,Male,Month-to-month,Mailed check,70.6,70.6,No
9617-SHSHO,Female,One year,Credit card (automatic),94.45,5042.75,
9617-UDPEU,Female,One year,Mailed check,19.25,412.55,No
9618-LFJRU,Female,Month-to-month,Credit card (automatic),20.45,82.85,No
9619-GSATL,Female,One year,Electronic check,55.45,2444.25,No
9620-ENEJV,Female,Month-to-month,Credit card (automatic),70.55,433.95,No
9620-QJREV,Male,One year,Credit card (automatic),20.55,1013.05,No
9621-OUPYD,Female,One year,Bank transfer (automatic),20.2,507.9,No
9624-EGDEQ,Female,Two year,Mailed check,19.8,813.3,No
9625-QNLUX,Male,Two year,Credit card (automatic),103.25,7074.4,No
9625-QSTYE,Female,Month-to-month,Electronic check,81.15,952.3,Yes
9625-RZFUK,Male,Two year,Mailed check,19.7,1275.85,No
9626-VFRGG,Female,Month-to-month,Bank transfer (automatic),88.5,3645.05,No
9626-WEQRM,Female,Month-to-month,Mailed check,29.15,110.05,No
9629-NHXFW,Female,Month-to-month,Mailed check,19.4,19.4,No
9631-RXVJM,Male,Two year,Mailed check,19.25,677.9,No
9631-XEYKE,Male,Month-to-month,Bank transfer (automatic),50.4,137.25,No
9633-DENPU,Female,Month-to-month,Bank transfer (automatic),58.6,2723.4,No
9633-XQABV,Female,Month-to-month,Electronic check,70.25,229.7,No
9637-CDTKZ,Male,Two year,Credit card (automatic),114.1,8086.4,No
9637-EIHEQ,Female,Month-to-month,Electronic check,50.8,50.8,Yes
9638-JIQYA,Male,Month-to-month,Credit card (automatic),24.9,49.7,No
9639-BUJXT,Male,One year,Mailed check,20.5,1328.15,No
9640-HXEAM,Male,Month-to-month,Credit card (automatic),40.4,77.15,
9640-ZSLDC,Female,One year,Credit card (automatic),60.6,3297.0,No
9643-AVVWI,Female,Month-to-month,Electronic check,80.0,241.3,No
9643-YBLUR,Male,Month-to-month,Credit card (automatic),69.05,653.95,No
9644-KVCNC,Female,One year,Bank transfer (automatic),92.15,6056.9,No
9644-UMGQA,Male,Month-to-month,Electronic check,49.15,295.65,No
9646-NMHXE,Male,Two year,Mailed check,19.65,973.1,No
9646-QWDSB,Female,Two year,Electronic check,100.45,7159.7,
9647-ERGBE,Female,Month-to-month,Electronic check,100.05,3046.15,Yes
9648-BCHKM,Female,Two year,Credit card (automatic),24.65,471.35,No
9650-VBUOG,Male,Two year,Credit card (automatic),25.05,963.95,No
9651-GTSAQ,Female,One year,Bank transfer (automatic),106.1,5769.75,Yes
9658-WYUFB,Female,Month-to-month,Electronic check,94.4,1617.5,Yes
9659-QEQSY,Female,Month-to-month,Electronic check,115.65,5125.5,No
9659-UDJIJ,Female,Two year,Mailed check,65.65,4322.85,
9659-ZTWSM,Male,One year,Bank transfer (automatic),107.35,7051.95,No
9661-ACXBS,Female,Month-to-month,Electronic check,105.2,4400.75,Yes
9661-JALZV,Female,Two year,Credit card (automatic),24.7,1519.0,No
9661-MHUMO,Male,Month-to-month,Credit card (automatic),49.25,49.25,Yes
9667-EQRXU,Female,Month-to-month,Electronic check,40.3,1172.95,Yes
9667-TKTVZ,Female,Month-to-month,Mailed check,54.35,117.05,No
9668-PUGNU,Male,Two year,Electronic check,24.5,1816.2,No
9670-BPNXF,Female,One year,Credit card (automatic),62.55,2796.45,No
9674-EHPPG,Male,Two year,Credit card (automatic),40.4,1842.7,No
9675-ICXCT,Male,Two year,Electronic check,80.8,5728.55,No
9677-AVKED,Female,One year,Electronic check,84.6,4449.75,No
9680-NIAUV,Female,Two year,Credit card (automatic),109.7,8129.3,No
9681-KYGYB,Male,Month-to-month,Electronic check,88.2,4159.45,No
9681-OXGVC,Female,Month-to-month,Electronic check,100.5,514.0,Yes
9683-PSOSX,Female,Month-to-month,Mailed check,19.55,19.55,
9685-WKZGT,Male,Month-to-month,Electronic check,74.95,1036.75,Yes
9688-YGXVR,Female,Month-to-month,Credit card (automatic),88.15,3973.2,No
9689-PTNPG,Male,Month-to-month,Electronic check,80.25,144.55,Yes
9691-HKOVS,Female,One year,Electronic check,90.15,4916.95,No
9692-TUSXH,Female,Month-to-month,Electronic check,96.05,1740.7,Yes
9693-XMUOB,Male,Month-to-month,Electronic check,50.25,2997.45,No
9695-IDRZR,Female,Two year,Credit card (automatic),116.15,3946.9,No
9696-RMYBA,Male,Month-to-month,Mailed check,80.1,398.55,No
9699-UBQFS,Female,Month-to-month,Electronic check,94.5,4156.8,No
9700-ISPUP,Female,Month-to-month,Electronic check,65.5,616.9,No
9700-ZCLOT,Male,Month-to-month,Mailed check,20.0,32.7,No
9701-CDXHR,Female,Month-to-month,Mailed check,69.15,3649.6,No
9702-AIUJO,Male,One year,Bank transfer (automatic),44.8,2230.85,No
9705-IOVQQ,Male,One year,Electronic check,99.0,5969.3,No
9705-ZJBCG,Female,One year,Bank transfer (automatic),54.15,701.05,No
9708-HPXWZ,Male,Month-to-month,Credit card (automatic),45.4,214.75,No
9708-KFDBY,Male,Month-to-month,Credit card (automatic),20.55,20.55,No
9708-TKNTZ,Female,One year,Mailed check,19.7,94.45,
9710-NJERN,Female,Two year,Mailed check,20.15,826.0,No
9710-ZUSHQ,Female,Month-to-month,Bank transfer (automatic),106.75,4056.75,Yes
9711-FJTBX,Male,One year,Mailed check,85.85,4793.8,No
9714-EDSUC,Male,Month-to-month,Mailed check,94.9,360.55,No
9715-SBVSU,Male,Two year,Bank transfer (automatic),61.4,815.55,No
9715-WZCLW,Male,Two year,Electronic check,97.2,6910.3,No
9717-IOAAF,Male,Two year,Credit card (automatic),25.85,788.55,No
9717-QEBGU,Male,Month-to-month,Electronic check,70.3,144.0,No
9717-WXVSB,Male,Month-to-month,Mailed check,18.9,18.9,
9720-JJJOR,Male,One year,Bank transfer (automatic),60.3,2511.3,No
9722-UJOJR,Male,Month-to-month,Electronic check,70.75,1974.8,Yes
9722-ZVQUQ,Female,Month-to-month,Bank transfer (automatic),80.9,1152.8,
9724-BFUOP,Female,Month-to-month,Credit card (automatic),74.6,548.9,
9725-SCPZG,Male,Month-to-month,Electronic check,90.85,90.85,Yes
9728-FTTVZ,Female,Month-to-month,Electronic check,69.2,69.2,Yes
9730-DRTMJ,Male,One year,Credit card (automatic),72.8,2333.05,No
9732-EQMWY,Female,Month-to-month,Electronic check,99.4,5025.0,No
9732-KPKBW,Male,Month-to-month,Electronic check,53.95,53.95,Yes
9732-OUYRN,Female,One year,Credit card (automatic),19.0,918.7,No
9734-UYXQI,Female,Month-to-month,Electronic check,49.4,106.55,Yes
9734-YWGEX,Female,Month-to-month,Credit card (automatic),98.3,923.5,Yes
9738-QLWTP,Male,One year,Electronic check,81.9,3219.75,No
9739-JLPQJ,Female,Two year,Credit card (automatic),117.5,8670.1,No
9741-YLNTD,Male,Month-to-month,Bank transfer (automatic),87.95,522.35,No
9742-XOKTS,Male,One year,Electronic check,89.55,6038.55,No
9743-DQKQW,Male,Month-to-month,Electronic check,25.1,79.8,No
9746-MDMBK,Male,One year,Bank transfer (automatic),113.45,5317.8,No
9746-UGFAC,Female,One year,Bank transfer (automatic),20.85,450.65,No
9746-YKGXB,Male,One year,Bank transfer (automatic),44.25,2276.1,No
9747-DDZOS,Female,Month-to-month,Bank transfer (automatic),73.5,73.5,Yes
9750-BOOHV,Female,One year,Mailed check,30.15,927.65,No
9752-ZNQUT,Female,Month-to-month,Electronic check,48.6,48.6,No
9753-OYLBX,Female,Month-to-month,Mailed check,20.5,20.5,No
9754-CLVZW,Female,Month-to-month,Credit card (automatic),38.85,1025.15,No
9755-JHNMN,Female,Two year,Bank transfer (automatic),67.4,3306.85,No
9758-MFWGD,Female,One year,Bank transfer (automatic),29.9,1388.75,No
9761-XUJWD,Male,Month-to-month,Bank transfer (automatic),65.6,339.9,No
9762-YAQAA,Male,One year,Credit card (automatic),81.4,3213.75,No
9763-GRSKD,Male,Month-to-month,Mailed check,49.95,587.45,No
9763-PDTKK,Female,Month-to-month,Bank transfer (automatic),94.4,387.2,Yes
9764-REAFF,Female,Two year,Bank transfer (automatic),18.4,1057.85,No
9766-HGEDE,Female,One year,Mailed check,19.35,307.0,No
9767-FFLEM,Male,Month-to-month,Credit card (automatic),69.5,2625.25,No
9769-TSBZE,Female,Two year,Electronic check,66.0,4891.5,No
9770-KXGQU,Female,One year,Mailed check,98.6,5311.85,No
9770-LXDBK,Female,Month-to-month,Mailed check,20.4,63.15,No
9773-PEQBZ,Male,Month-to-month,Electronic check,79.85,797.25,No
9774-NRNAU,Male,Month-to-month,Bank transfer (automatic),84.8,2309.55,No
9776-CLUJA,Female,Month-to-month,Electronic check,77.5,3807.35,Yes
9776-OJUZI,Female,Month-to-month,Bank transfer (automatic),95.45,6223.3,No
9777-IQHWP,Male,Two year,Bank transfer (automatic),93.4,5822.3,No
9777-WJJPR,Male,Month-to-month,Credit card (automatic),88.65,2683.2,No
9778-OGKQZ,Male,Two year,Credit card (automatic),92.0,6782.15,No
9779-DPNEJ,Female,Month-to-month,Electronic check,80.15,1790.65,No
9780-FKVVF,Male,Month-to-month,Bank transfer (automatic),59.15,336.7,No
9782-LGXMC,Female,Month-to-month,Bank transfer (automatic),61.75,3024.15,No
9786-IJYDL,Female,Two year,Mailed check,113.2,3914.05,No
9786-YWNHU,Female,Two year,Mailed check,63.55,4014.2,No
9787-XVQIU,Male,Month-to-month,Electronic check,75.3,75.3,Yes
9788-HNGUT,Male,Two year,Credit card (automatic),116.95,8594.4,No
9788-YTFGE,Male,Month-to-month,Mailed check,19.95,147.5,No
9793-WECQC,Male,Month-to-month,Mailed check,95.3,2192.9,No
9795-NREXC,Female,Two year,Credit card (automatic),85.0,5484.4,No
9795-SHUHB,Female,Two year,Credit card (automatic),58.2,3810.8,No
9795-VOWON,Male,One year,Credit card (automatic),24.35,150.85,No
9796-BPKIW,Male,Month-to-month,Credit card (automatic),69.95,562.7,No
9796-MVYXX,Female,Two year,Mailed check,39.7,692.35,No
9798-DRYDS,Female,One year,Mailed check,61.95,1070.7,No
9798-OPFEM,Female,Two year,Electronic check,21.1,937.1,No
9799-CAYJJ,Female,Month-to-month,Electronic check,69.3,153.8,No
9800-ONTFE,Female,Month-to-month,Bank transfer (automatic),75.8,1615.1,No
9800-OUIGR,Male,Two year,Credit card (automatic),20.0,1374.2,No
9801-GDWGV,Female,Month-to-month,Electronic check,103.45,3994.45,Yes
9801-NOSHQ,Male,One year,Mailed check,19.8,465.45,No
9802-CAQUT,Female,Two year,Credit card (automatic),109.55,7887.25,No
9803-FTJCG,Male,One year,Credit card (automatic),66.85,4748.7,No
9804-ICWBG,Male,Month-to-month,Electronic check,69.9,69.9,Yes
9805-FILKB,Male,One year,Bank transfer (automatic),20.2,845.6,No
9809-IMGCQ,Male,Month-to-month,Electronic check,96.7,2082.95,Yes
9812-GHVRI,Female,Month-to-month,Bank transfer (automatic),83.85,3532.25,No
9814-AOUDH,Male,Two year,Credit card (automatic),19.5,1050.5,No
9817-APLHW,Male,Month-to-month,Electronic check,25.0,316.2,No
9818-XQCUV,Female,Month-to-month,Mailed check,20.35,45.3,No
9819-FBNSV,Male,Month-to-month,Bank transfer (automatic),72.25,2575.45,No
9820-RMCQV,Female,Month-to-month,Credit card (automatic),48.55,501.0,Yes
9821-BESNZ,Male,One year,Electronic check,104.25,6860.6,No
9821-POOTN,Male,Month-to-month,Electronic check,75.2,2576.2,Yes
9822-BIIGN,Male,Month-to-month,Electronic check,71.85,3827.9,No
9822-OAOVB,Female,Month-to-month,Electronic check,55.45,55.45,No
9822-WMWVG,Female,Month-to-month,Electronic check,106.5,4282.4,No
9823-EALYC,Male,Two year,Bank transfer (automatic),80.85,5727.45,No
9824-BEMCV,Male,Month-to-month,Electronic check,69.0,1149.65,Yes
9824-QCJPK,Male,One year,Mailed check,20.0,666.75,No
9825-GXXPV,Male,Two year,Mailed check,19.5,1147.85,
9825-YCXWZ,Female,One year,Bank transfer (automatic),101.1,4016.2,No
9828-AOQLM,Female,Month-to-month,Electronic check,45.7,45.7,Yes
9828-QHFBK,Male,Month-to-month,Electronic check,51.15,1275.7,No
9830-ECLEN,Male,One year,Mailed check,50.0,2919.85,No
9831-BPFRI,Female,One year,Electronic check,89.55,3474.45,Yes
